symbol,dateTime,startPrice,highestPrice,lowestPrice,endPrice,volume
SP100.INDX,2023-12-15T21:59:59Z,2205.25,2216.96,2202.8201,2213.6001,8218980000
SP100.INDX,2022-07-12T21:59:59Z,1764.48,1773.03,1738.78,1746.16,0
SP100.INDX,2022-06-01T21:59:59Z,1880.29,1892.29,1849.46,1861.1801,4145710000
SP100.INDX,2022-08-24T21:59:59Z,1880.64,1894.23,1877.47,1885.96,3056910000
SP100.INDX,2023-05-23T21:59:59Z,1932.52,1938.46,1918.99,1920.14,4155320000
SP100.INDX,2023-08-24T21:59:59Z,2090.5601,2090.5601,2045.9,2046.35,3723470000
SP100.INDX,2023-07-13T21:59:59Z,2089.8201,2103.1599,2088.49,2099.45,3839530000
SP100.INDX,2023-09-01T21:59:59Z,2125.0,2128.8401,2107.4099,2114.73,3246260000
SP100.INDX,2023-04-03T21:59:59Z,1868.54,1884.08,1867.34,1883.01,4234700000
SP100.INDX,2023-01-13T21:59:59Z,1757.08,1778.53,1751.55,1776.5699,3939700000
SP100.INDX,2023-01-27T21:59:59Z,1806.13,1828.78,1804.76,1817.24,3907760000
SP100.INDX,2023-07-06T21:59:59Z,2065.1599,2065.1599,2047.84,2060.04,3682020000
SP100.INDX,2024-01-30T21:59:59Z,2335.3101,2336.05,2326.3701,2330.6799,3836130000
SP100.INDX,2022-11-18T21:59:59Z,1780.3199,1784.95,1764.77,1777.09,4037360000
SP100.INDX,2023-03-27T21:59:59Z,1821.77,1831.46,1814.36,1817.29,4233540000
SP100.INDX,2023-11-17T21:59:59Z,2133.77,2138.8201,2127.3899,2135.29,3777240000
SP100.INDX,2023-12-21T21:59:59Z,2219.77,2230.1599,2211.1299,2229.1101,3431180000
SP100.INDX,2022-07-13T21:59:59Z,1727.96,1751.9301,1718.3199,1738.89,3166580000
SP100.INDX,2023-04-18T21:59:59Z,1905.46,1906.8199,1892.98,1899.71,3536640000
SP100.INDX,2022-09-29T21:59:59Z,1678.3101,1678.3101,1640.09,1655.25,4681810000
SP100.INDX,2023-10-24T21:59:59Z,2001.14,2010.92,1992.16,2006.9301,3821820000
ZS.COMM,2022-09-07T21:59:59Z,1398.5,1432.25,1380.75,1383.5,0
ZS.COMM,2022-11-25T21:59:59Z,1436.75,1448.0,1431.0,1436.25,41570
ZS.COMM,2023-03-21T21:59:59Z,1483.75,1497.0,1465.0,1467.0,101490
ZS.COMM,2022-12-23T21:59:59Z,1468.75,1484.0,1466.25,1479.0,52840
ZS.COMM,2023-02-06T21:59:59Z,1532.0,1535.5,1516.75,1521.25,131710
ZS.COMM,2023-10-17T21:59:59Z,1286.0,1303.5,1285.5,1296.75,135410
BTC-USD.CC,2024-02-04T21:59:59Z,42994.94079571,43097.644016457,42374.833902429,42583.582920129,14802225490
TL0.XETRA,2024-02-05T21:59:59Z,173.28,173.6,163.26,166.04,73497
SP100.INDX,2024-02-05T21:59:59Z,2354.24,2354.95,2335.95,2348.3601,1321673000
APC.XETRA,2024-02-05T21:59:59Z,172.06,175.4,171.52,174.46,74081
PL.COMM,2024-02-05T21:59:59Z,905.6,905.6,904.3,904.3,73
2B7F.XETRA,2024-02-05T21:59:59Z,8.128,8.163,8.075,8.097,273497
18MS.XETRA,2024-02-05T21:59:59Z,7.419,7.435,7.402,7.419,28767
DJI.INDX,2024-02-05T21:59:59Z,38546.77,38633.88,38220.4,38380.12,324323473
XLM-USD.CC,2024-02-05T21:59:59Z,0.1093117738,0.1097488819,0.1077253815,0.1084166503,53425185
ZS.COMM,2022-09-11T21:59:59Z,1408.75,1410.38,1408.75,1410.38,0
GC.COMM,2023-05-29T21:59:59Z,1961.3,1968.2,1958.0,1962.9,65424
ALEZX.US,2023-03-16T21:59:59Z,7.07,7.07,7.07,7.07,0
ALEZX.US,2022-06-02T21:59:59Z,7.48,7.48,7.48,7.48,0
ALEZX.US,2022-07-06T21:59:59Z,6.94,6.94,6.94,6.94,0
ALEZX.US,2022-07-20T21:59:59Z,7.12,7.12,7.12,7.12,0
ALEZX.US,2022-07-27T21:59:59Z,7.14,7.14,7.14,7.14,0
ALEZX.US,2022-09-01T21:59:59Z,7.31,7.31,7.31,7.31,0
ALEZX.US,2022-09-12T21:59:59Z,7.83,7.83,7.83,7.83,0
ALEZX.US,2022-09-14T21:59:59Z,7.6,7.6,7.6,7.6,0
ALEZX.US,2022-09-16T21:59:59Z,7.41,7.41,7.41,7.41,0
ALEZX.US,2022-09-20T21:59:59Z,7.32,7.32,7.32,7.32,0
ALEZX.US,2022-09-29T21:59:59Z,7.03,7.03,7.03,7.03,0
ALEZX.US,2022-10-07T21:59:59Z,6.98,6.98,6.98,6.98,0
ALEZX.US,2022-10-11T21:59:59Z,6.86,6.86,6.86,6.86,0
ALEZX.US,2022-10-13T21:59:59Z,6.96,6.96,6.96,6.96,0
ALEZX.US,2022-10-20T21:59:59Z,6.93,6.93,6.93,6.93,0
ALEZX.US,2022-10-21T21:59:59Z,7.04,7.04,7.04,7.04,0
ALEZX.US,2022-10-31T21:59:59Z,7.38,7.38,7.38,7.38,0
ALEZX.US,2022-11-02T21:59:59Z,7.22,7.22,7.22,7.22,0
ALEZX.US,2022-11-03T21:59:59Z,7.29,7.29,7.29,7.29,0
ALEZX.US,2022-11-16T21:59:59Z,7.58,7.58,7.58,7.58,0
ALEZX.US,2022-11-25T21:59:59Z,7.64,7.64,7.64,7.64,0
ALEZX.US,2022-11-28T21:59:59Z,7.54,7.54,7.54,7.54,0
ALEZX.US,2022-12-08T21:59:59Z,7.41,7.41,7.41,7.41,0
ALEZX.US,2022-12-15T21:59:59Z,7.28,7.28,7.28,7.28,0
ALEZX.US,2023-01-04T21:59:59Z,7.2,7.2,7.2,7.2,0
ALEZX.US,2023-01-10T21:59:59Z,7.31,7.31,7.31,7.31,0
ALEZX.US,2023-04-04T21:59:59Z,7.31,7.31,7.31,7.31,0
ALEZX.US,2023-04-05T21:59:59Z,7.15,7.15,7.15,7.15,0
ALEZX.US,2023-04-11T21:59:59Z,7.3,7.3,7.3,7.3,0
ALEZX.US,2023-04-12T21:59:59Z,7.32,7.32,7.32,7.32,0
ALEZX.US,2023-04-13T21:59:59Z,7.43,7.43,7.43,7.43,0
ALEZX.US,2022-06-13T21:59:59Z,6.6,6.6,6.6,6.6,0
ALEZX.US,2022-06-16T21:59:59Z,6.37,6.37,6.37,6.37,0
ALEZX.US,2022-06-17T21:59:59Z,6.48,6.48,6.48,6.48,0
ALEZX.US,2022-06-21T21:59:59Z,6.58,6.58,6.58,6.58,0
ALEZX.US,2022-06-23T21:59:59Z,6.81,6.81,6.81,6.81,0
ALEZX.US,2022-06-28T21:59:59Z,6.83,6.83,6.83,6.83,0
ALEZX.US,2022-07-14T21:59:59Z,6.65,6.65,6.65,6.65,0
ALEZX.US,2022-07-18T21:59:59Z,6.79,6.79,6.79,6.79,0
ALEZX.US,2022-07-21T21:59:59Z,7.18,7.18,7.18,7.18,0
ALEZX.US,2022-07-22T21:59:59Z,7.07,7.07,7.07,7.07,0
ALEZX.US,2022-07-29T21:59:59Z,7.36,7.36,7.36,7.36,0
ALEZX.US,2022-08-15T21:59:59Z,8.09,8.09,8.09,8.09,0
ALEZX.US,2022-08-17T21:59:59Z,7.96,7.96,7.96,7.96,0
ALEZX.US,2022-08-19T21:59:59Z,7.82,7.82,7.82,7.82,0
ALEZX.US,2022-08-25T21:59:59Z,7.81,7.81,7.81,7.81,0
ALEZX.US,2022-09-02T21:59:59Z,7.31,7.31,7.31,7.31,0
ALEZX.US,2023-01-13T21:59:59Z,7.45,7.45,7.45,7.45,0
ALEZX.US,2023-01-23T21:59:59Z,7.53,7.53,7.53,7.53,0
ALEZX.US,2023-01-24T21:59:59Z,7.51,7.51,7.51,7.51,0
ALEZX.US,2023-02-03T21:59:59Z,7.89,7.89,7.89,7.89,0
ALEZX.US,2023-02-06T21:59:59Z,7.78,7.78,7.78,7.78,0
ALEZX.US,2023-02-13T21:59:59Z,7.7,7.7,7.7,7.7,0
ALEZX.US,2023-02-15T21:59:59Z,7.86,7.86,7.86,7.86,0
ALEZX.US,2023-02-17T21:59:59Z,7.7,7.7,7.7,7.7,0
ALEZX.US,2023-02-22T21:59:59Z,7.51,7.51,7.51,7.51,0
ALEZX.US,2023-02-24T21:59:59Z,7.49,7.49,7.49,7.49,0
ALEZX.US,2023-02-27T21:59:59Z,7.51,7.51,7.51,7.51,0
ALEZX.US,2023-03-06T21:59:59Z,7.49,7.49,7.49,7.49,0
ALEZX.US,2023-03-21T21:59:59Z,7.07,7.07,7.07,7.07,0
ALEZX.US,2023-03-22T21:59:59Z,6.96,6.96,6.96,6.96,0
ALEZX.US,2023-04-17T21:59:59Z,7.43,7.43,7.43,7.43,0
GC.COMM,2022-10-30T21:59:59Z,1641.8,1641.8,1633.4,1635.9,522
GC.COMM,2023-04-07T21:59:59Z,2011.9,2011.9,2011.9,2011.9,0
GC.COMM,2022-08-14T21:59:59Z,1818.35,1818.55,1815.05,1815.1,0
GC.COMM,2022-08-21T21:59:59Z,1760.1,1761.65,1758.45,1758.85,0
GC.COMM,2022-09-05T21:59:59Z,1709.8,1709.8,1709.8,1709.8,0
GC.COMM,2022-09-18T21:59:59Z,1684.8,1688.7,1683.2,1686.55,0
BTC-USD.CC,2022-12-06T21:59:59Z,16975.239124186,17091.864175107,16939.922348927,17089.50370601,19889922369
BTC-USD.CC,2023-01-19T21:59:59Z,20686.745906061,21163.012288227,20685.381180861,21086.793304844,21152848261
BTC-USD.CC,2023-05-04T21:59:59Z,29031.304447755,29353.184659561,28694.03902469,28847.711590655,15548678514
BTC-USD.CC,2023-06-04T21:59:59Z,27075.122073388,27407.018569538,26968.224140906,27119.067193126,9360912318
BTC-USD.CC,2023-06-17T21:59:59Z,26328.67943901,26769.39450192,26174.491649574,26510.676446888,11090276850
BTC-USD.CC,2023-07-30T21:59:59Z,29357.093643393,29443.169489786,29059.502628571,29275.307946897,8678454527
BTC-USD.CC,2023-09-03T21:59:59Z,25869.472792724,26087.149164751,25817.031798422,25969.567352632,8962524523
BTC-USD.CC,2023-09-12T21:59:59Z,25160.657925189,26451.938497537,25133.078908691,25833.343060492,18657279324
BTC-USD.CC,2023-10-07T21:59:59Z,27946.781632977,28028.092086906,27870.423458053,27968.83887079,6553044316
BTC-USD.CC,2023-10-08T21:59:59Z,27971.678107209,28102.170390926,27740.663024488,27935.089580661,7916875290
BTC-USD.CC,2023-10-09T21:59:59Z,27934.47216234,27989.47090197,27302.561918923,27583.678594955,12007668568
BTC-USD.CC,2023-10-23T21:59:59Z,30140.684862972,34370.438769449,30097.828742278,33086.232968578,38363572311
BTC-USD.CC,2023-10-31T21:59:59Z,34500.077738405,34719.254049215,34083.309459203,34667.779360547,15758270810
BTC-USD.CC,2022-06-18T21:59:59Z,20473.424978931,20736.041060916,17708.62371259,19017.642355022,42009436760
BTC-USD.CC,2022-06-22T21:59:59Z,20719.41392721,20835.750348213,19848.078667628,19987.02904938,28574793478
BTC-USD.CC,2022-06-28T21:59:59Z,20731.544346385,21164.424097254,20228.811579235,20280.635650146,21381535161
BTC-USD.CC,2022-08-02T21:59:59Z,23308.434172793,23415.041329171,22710.083979637,22978.116592947,28389250717
BTC-USD.CC,2022-08-27T21:59:59Z,20262.480311022,20340.774563674,19890.52332825,20041.738453055,30116729776
BTC-USD.CC,2022-09-06T21:59:59Z,19817.724065572,20155.26871686,18800.171655066,18837.667712375,43403978910
BTC-USD.CC,2022-09-07T21:59:59Z,18837.683320773,19427.172670785,18644.467227058,19290.323873594,35239757134
BTC-USD.CC,2022-09-08T21:59:59Z,19289.940569121,19417.351593225,19076.714523463,19329.834933427,32194477850
BTC-USD.CC,2022-10-17T21:59:59Z,19268.562102308,19635.802281363,19173.334723586,19550.757299913,27472552998
BTC-USD.CC,2022-10-18T21:59:59Z,19550.466742932,19666.995005968,19144.770176279,19334.415149983,30580012344
BTC-USD.CC,2022-10-21T21:59:59Z,19053.203045617,19237.385606152,18770.970060511,19172.469217269,32459287866
BTC-USD.CC,2022-10-23T21:59:59Z,19207.734650775,19646.651541547,19124.196964845,19567.007398053,22128794335
BTC-USD.CC,2022-10-24T21:59:59Z,19567.769580385,19589.124575528,19206.324306708,19345.572348285,30202235805
BTC-USD.CC,2022-11-27T21:59:59Z,16463.88317159,16594.405472442,16437.025334412,16444.626834549,20443898509
BTC-USD.CC,2023-02-07T21:59:59Z,22757.26754188,23310.975071817,22756.258276985,23264.291187692,27187964471
BTC-USD.CC,2023-02-10T21:59:59Z,21819.006420405,21941.185603317,21539.392830514,21651.183782936,27078406594
BTC-USD.CC,2023-02-26T21:59:59Z,23174.150768715,23654.367374646,23084.221639724,23561.212910916,16644534842
BTC-USD.CC,2023-03-04T21:59:59Z,22362.923026791,22405.176953576,22198.981009393,22353.350073931,11166012913
BTC-USD.CC,2023-03-17T21:59:59Z,25055.12321927,27787.812225226,24955.169055286,27423.930634049,50730261335
BTC-USD.CC,2023-03-19T21:59:59Z,26969.503787813,28440.561217258,26907.716273713,28038.674946765,37769448859
BTC-USD.CC,2022-06-29T21:59:59Z,20281.16946118,20364.156096734,19937.791078367,20104.023177782,23552740328
BTC-USD.CC,2022-08-04T21:59:59Z,22848.2143845,23198.01010724,22485.700655572,22630.956732133,25120229769
BTC-USD.CC,2023-03-30T21:59:59Z,28350.141491188,29159.902617866,27720.159337616,28033.563150396,22435349951
BTC-USD.CC,2022-09-24T21:59:59Z,19296.990703569,19310.197607612,18861.973998958,18937.011175672,26149643168
BTC-USD.CC,2022-10-03T21:59:59Z,19044.067849812,19653.542952905,19025.226285447,19623.580334556,30484729489
BTC-USD.CC,2022-11-13T21:59:59Z,16799.722291056,16920.766400155,16320.635153276,16353.365717176,27209183682
BTC-USD.CC,2023-06-21T21:59:59Z,28311.310960357,30737.329223589,28283.410778835,30027.296453501,33346760979
BTC-USD.CC,2022-12-17T21:59:59Z,16646.982567248,16800.59019275,16614.028947381,16795.090967213,14463581825
BTC-USD.CC,2023-07-11T21:59:59Z,30417.63362402,30788.314619576,30358.097742207,30620.950938004,12151839152
BTC-USD.CC,2023-03-09T21:59:59Z,21720.079317561,21802.716681172,20210.306746751,20363.021111725,30364664171
BTC-USD.CC,2023-07-18T21:59:59Z,30147.070861421,30233.655349019,29556.428372971,29856.563223121,13138897269
BTC-USD.CC,2023-03-15T21:59:59Z,24770.925668703,25240.615818348,23964.909846877,24375.961357831,43655701450
BTC-USD.CC,2023-04-02T21:59:59Z,28462.844801116,28518.958407845,27884.087091329,28199.308383774,12284641999
BTC-USD.CC,2023-08-31T21:59:59Z,27301.929316805,27456.079001362,25752.929946929,25931.472893357,20181001451
BTC-USD.CC,2023-09-02T21:59:59Z,25800.90960911,25970.284489312,25753.093846938,25868.798140193,10100387473
BTC-USD.CC,2023-04-13T21:59:59Z,29892.739459877,30539.846481283,29878.622163408,30399.066385492,17487721001
BTC-USD.CC,2023-09-11T21:59:59Z,25831.715500732,25883.947002717,24930.297494168,25162.655272248,14600006467
BTC-USD.CC,2023-04-25T21:59:59Z,27514.872391219,28371.077696198,27207.932556741,28307.598090665,17733373139
BTC-USD.CC,2023-09-16T21:59:59Z,26606.198652257,26754.770183319,26473.890776573,26568.28128766,7402031417
BTC-USD.CC,2023-04-27T21:59:59Z,28428.464278679,29871.546351643,28402.887386652,29473.786183673,27153445027
BTC-USD.CC,2023-09-17T21:59:59Z,26567.927583002,26617.997627579,26445.075125457,26534.18751685,6774210670
BTC-USD.CC,2023-04-28T21:59:59Z,29481.013535027,29572.791692793,28929.608541882,29340.262498158,17544464887
BTC-USD.CC,2023-09-23T21:59:59Z,26578.555927115,26634.185984848,26520.519830486,26579.38974056,7404700301
BTC-USD.CC,2023-10-03T21:59:59Z,27508.251818808,27667.192031153,27216.001322535,27429.979016663,11407814187
BTC-USD.CC,2023-11-03T21:59:59Z,34942.474318143,34942.474318143,34133.439615384,34732.325584284,17158456701
BTC-USD.CC,2023-11-06T21:59:59Z,35044.789919129,35286.026826834,34765.364847101,35037.36944072,12693436420
BTC-USD.CC,2023-11-15T21:59:59Z,35548.11279337,37964.892832315,35383.780966893,37880.583172431,27365821679
BTC-USD.CC,2023-11-19T21:59:59Z,36585.765699418,37509.356259878,36414.598276,37386.547774872,12915986553
BTC-USD.CC,2023-11-20T21:59:59Z,37374.074684702,37756.819289241,36882.531981289,37476.955859288,20888209068
BTC-USD.CC,2023-11-21T21:59:59Z,37469.159707143,37631.139641793,35813.81136363,35813.81136363,25172163756
BTC-USD.CC,2023-11-26T21:59:59Z,37796.828864337,37820.301342464,37162.749153517,37479.122293662,13744796068
BTC-USD.CC,2022-07-13T21:59:59Z,19325.97272465,20223.052647893,18999.953131779,20212.073498093,33042430345
BTC-USD.CC,2022-07-18T21:59:59Z,20781.911503997,22633.033436224,20781.911503997,22485.689252176,39974475562
BTC-USD.CC,2022-07-20T21:59:59Z,23393.19201163,24196.819213978,23009.949763201,23231.731965117,42932549127
BTC-USD.CC,2022-07-22T21:59:59Z,23163.752062577,23671.928528424,22603.415100676,22714.979148229,31421555646
BTC-USD.CC,2022-07-23T21:59:59Z,22706.983427211,22977.21100155,22002.910614829,22465.477627425,24021799169
BTC-USD.CC,2022-07-30T21:59:59Z,23796.818610622,24572.579421747,23580.508484479,23656.207025584,28148218301
BTC-USD.CC,2022-09-18T21:59:59Z,20127.233947628,20127.233947628,19387.491347831,19419.506190767,31254779144
BTC-USD.CC,2022-10-10T21:59:59Z,19446.416225134,19515.46728766,19102.979239623,19141.483505012,27425022774
BTC-USD.CC,2022-11-12T21:59:59Z,17036.875408442,17066.675491252,16651.774769724,16799.1847384,29717699419
BTC-USD.CC,2022-12-31T21:59:59Z,16603.674702643,16628.986997303,16517.519222395,16547.495366016,11239186456
BTC-USD.CC,2023-01-01T21:59:59Z,16547.914397872,16630.439002715,16521.233430529,16625.080550709,9244361700
BTC-USD.CC,2023-01-04T21:59:59Z,16680.20497142,16964.585185463,16667.763725135,16863.238258283,18421743322
BTC-USD.CC,2023-01-12T21:59:59Z,18117.594244543,19030.087636638,17995.203525907,18869.588055266,34971338710
BTC-USD.CC,2023-01-17T21:59:59Z,21175.833260203,21438.659357857,20978.533624201,21161.519219916,24999983362
BTC-USD.CC,2023-01-27T21:59:59Z,23030.717285648,23417.720972455,22654.593408435,23078.727879912,25383335641
BTC-USD.CC,2023-02-04T21:59:59Z,23446.320726973,23556.948805084,23291.795658887,23331.847137096,15639298538
BTC-USD.CC,2023-02-22T21:59:59Z,24437.418479923,24472.339757219,23644.317715789,24188.842976694,30199996781
BTC-USD.CC,2023-04-30T21:59:59Z,29245.515512462,29952.02855266,29114.021236278,29268.807043163,14652199272
BTC-USD.CC,2023-05-02T21:59:59Z,28087.174969792,28881.298380464,27924.123674981,28680.536967913,16432924527
BTC-USD.CC,2023-05-28T21:59:59Z,26871.15877526,28193.448532831,26802.751730161,28085.647360749,14545229578
BTC-USD.CC,2023-08-01T21:59:59Z,29230.87240499,29675.732498061,28657.023819743,29675.732498061,18272392391
BTC-USD.CC,2023-10-15T21:59:59Z,26858.011725692,27289.170319398,26817.894010482,27159.65291878,7098201980
BTC-USD.CC,2023-10-16T21:59:59Z,27162.628228882,29448.139037144,27130.473478167,28519.466679449,27833876539
BTC-USD.CC,2023-10-26T21:59:59Z,34504.287422313,34832.908540198,33762.323289455,34156.649828389,19427195376
BTC-USD.CC,2022-10-02T21:59:59Z,19311.848708226,19370.309280933,18970.620583253,19044.107272371,20765955327
BTC-USD.CC,2022-11-08T21:59:59Z,20600.672747159,20664.6065203,17603.544369005,18541.271853224,118992465607
BTC-USD.CC,2022-11-18T21:59:59Z,16687.911575071,16947.058401112,16564.611680031,16697.777667787,26862218609
BTC-USD.CC,2022-11-19T21:59:59Z,16696.219905183,16797.876997361,16570.410748351,16711.547793797,16106223492
BTC-USD.CC,2022-11-22T21:59:59Z,15782.301230536,16253.047746702,15656.606060116,16189.769531934,30726828760
BTC-USD.CC,2022-11-26T21:59:59Z,16521.57702491,16666.862927006,16416.22869026,16464.281079366,18000008764
BTC-USD.CC,2022-11-28T21:59:59Z,16440.222087899,16482.93354331,16054.530215341,16217.322467641,27743025156
BTC-USD.CC,2022-12-27T21:59:59Z,16919.291650124,16959.846476047,16642.073182208,16717.173980127,15748580239
BTC-USD.CC,2023-02-08T21:59:59Z,23263.415126044,23367.959287406,22731.098213301,22939.398700684,25371367758
BTC-USD.CC,2023-02-20T21:59:59Z,24336.623340482,25020.459512525,23927.909253473,24829.147569949,28987376573
BTC-USD.CC,2023-03-01T21:59:59Z,23150.929958179,23880.632462868,23088.626699901,23646.549899145,24662841200
BTC-USD.CC,2023-03-07T21:59:59Z,22428.322389689,22527.418641681,22011.262496657,22219.769070942,22765452204
BTC-USD.CC,2023-03-12T21:59:59Z,20628.029034458,22185.031110877,20448.806261077,22163.949951915,29279035521
BTC-USD.CC,2023-03-28T21:59:59Z,27132.888921445,27460.719459425,26677.818728113,27268.131482915,17783600385
BTC-USD.CC,2022-09-15T21:59:59Z,20242.289908388,20318.166391881,19636.733774287,19701.209962566,36389011503
BTC-USD.CC,2022-09-21T21:59:59Z,18891.282889532,19674.630331479,18290.315188225,18547.399759826,46363793975
BTC-USD.CC,2023-05-05T21:59:59Z,28851.479661785,29668.907677121,28845.510533715,29534.384019705,17936566518
BTC-USD.CC,2023-05-11T21:59:59Z,27621.086871817,27621.941986176,26781.827002146,27000.788270734,16724343943
BTC-USD.CC,2023-06-19T21:59:59Z,26335.44236962,26984.611526472,26312.83180763,26851.028545521,12826986222
BTC-USD.CC,2023-06-25T21:59:59Z,30545.15023346,31041.272067036,30327.942783994,30480.261605738,12703464114
BTC-USD.CC,2023-02-12T21:59:59Z,21870.902501849,22060.994606557,21682.828774707,21788.203986261,17821046406
BTC-USD.CC,2023-07-31T21:59:59Z,29278.314054372,29489.87286872,29131.579033773,29230.110878649,11656781982
BTC-USD.CC,2023-08-02T21:59:59Z,29704.1468382,29987.997112197,28946.51037823,29151.959689133,19212655598
BTC-USD.CC,2023-04-04T21:59:59Z,27795.274323999,28433.742975997,27681.305056614,28168.089816403,15284538859
BTC-USD.CC,2023-04-06T21:59:59Z,28175.227077375,28178.384312376,27738.759361406,28044.139754944,13837809380
BTC-USD.CC,2023-09-08T21:59:59Z,26245.208208078,26414.005974773,25677.47958069,25905.653751513,10817356400
BTC-USD.CC,2023-05-03T21:59:59Z,28680.494409625,29259.533288,28178.389245201,29006.307670909,19122972518
BTC-USD.CC,2023-09-24T21:59:59Z,26579.373986071,26716.058462437,26221.050004588,26256.825786744,8192867686
BTC-USD.CC,2023-05-14T21:59:59Z,26788.974291771,27150.976791699,26661.354903648,26930.637845564,10014858959
BTC-USD.CC,2023-12-14T21:59:59Z,42884.262691725,43390.860373502,41767.090540124,43023.971974193,25578530178
BTC-USD.CC,2023-05-15T21:59:59Z,26931.384631905,27646.34811867,26766.096916044,27192.693221165,14413231792
BTC-USD.CC,2024-01-15T21:59:59Z,41715.066527458,43319.721183234,41705.418327775,42511.967720331,22320220558
BTC-USD.CC,2023-05-18T21:59:59Z,27401.650207989,27466.527590185,26415.101483046,26832.209300486,15222938600
BTC-USD.CC,2024-01-18T21:59:59Z,42742.311623833,42876.346602539,40631.170494622,41262.058364185,25218357242
BTC-USD.CC,2024-01-21T21:59:59Z,41671.48828125,41855.3671875,41497.0078125,41545.78515625,9344043642
BTC-USD.CC,2023-05-31T21:59:59Z,27700.530088712,27831.677803709,26866.4539444,27219.658608111,15656371534
BTC-USD.CC,2024-02-01T21:59:59Z,42569.76139844,43243.168180141,41879.189991181,43075.774599937,21423953779
BTC-USD.CC,2023-06-15T21:59:59Z,25121.673946192,25735.308541637,24797.167848615,25576.394008264,15837384409
BTC-USD.CC,2023-07-14T21:59:59Z,31474.721363625,31582.254827238,29966.387136501,30334.069007691,20917902660
BTC-USD.CC,2023-08-14T21:59:59Z,29283.262942771,29660.254339272,29124.105547239,29408.442550403,14013695304
SP100.INDX,2022-06-14T21:59:59Z,1706.66,1712.11,1681.71,1694.9399,4126400000
SP100.INDX,2022-08-01T21:59:59Z,1877.54,1895.9399,1871.45,1880.9301,3540960000
SP100.INDX,2022-09-20T21:59:59Z,1757.53,1762.76,1739.17,1752.29,4058050000
SP100.INDX,2022-10-17T21:59:59Z,1649.09,1673.14,1649.09,1667.55,4352780000
SP100.INDX,2022-11-04T21:59:59Z,1684.92,1696.59,1655.58,1684.89,1544727000
SP100.INDX,2022-12-02T21:59:59Z,1806.53,1824.59,1800.85,1821.21,4012620000
SP100.INDX,2022-12-21T21:59:59Z,1710.84,1735.03,1710.84,1728.74,3775200000
SP100.INDX,2022-08-08T21:59:59Z,1898.0699,1914.29,1882.95,1888.73,3604650000
SP100.INDX,2022-08-26T21:59:59Z,1911.17,1915.76,1846.12,1846.12,3175260000
SP100.INDX,2022-12-23T21:59:59Z,1696.91,1711.5601,1688.34,1710.71,2819280000
SP100.INDX,2023-03-06T21:59:59Z,1816.96,1830.36,1815.15,1816.36,4000870000
SP100.INDX,2022-08-09T21:59:59Z,1884.79,1888.1899,1877.01,1882.28,3337150000
SP100.INDX,2023-05-03T21:59:59Z,1893.75,1905.26,1878.36,1879.14,4246510000
SP100.INDX,2023-05-17T21:59:59Z,1905.11,1924.83,1901.5601,1922.87,4039080000
SP100.INDX,2022-06-07T21:59:59Z,1853.98,1884.78,1846.09,1882.66,3476470000
SP100.INDX,2022-09-02T21:59:59Z,1818.55,1829.17,1775.4,1783.96,4134920000
SP100.INDX,2023-03-01T21:59:59Z,1775.27,1777.09,1761.33,1766.25,4249480000
SP100.INDX,2022-06-27T21:59:59Z,1793.72,1797.33,1775.58,1780.89,3385120000
SP100.INDX,2022-07-01T21:59:59Z,1723.58,1744.74,1710.41,1743.13,3268240000
SP100.INDX,2022-08-10T21:59:59Z,1912.37,1923.23,1906.8101,1923.03,3998590000
SP100.INDX,2023-02-16T21:59:59Z,1844.01,1855.3199,1831.11,1831.51,4143660000
SP100.INDX,2023-07-05T21:59:59Z,2071.46,2081.8601,2069.8401,2076.5,3482620000
SP100.INDX,2023-09-06T21:59:59Z,2108.75,2108.75,2081.0801,2092.1899,3418850000
SP100.INDX,2022-07-26T21:59:59Z,1802.88,1802.88,1780.1899,1784.86,3083420000
SP100.INDX,2023-06-02T21:59:59Z,1986.71,2005.49,1986.36,2001.46,4454200000
SP100.INDX,2023-06-28T21:59:59Z,2034.13,2048.3701,2031.78,2040.8101,3739330000
SP100.INDX,2023-08-11T21:59:59Z,2072.8899,2085.4099,2069.4299,2079.45,3753290000
SP100.INDX,2023-08-17T21:59:59Z,2061.7,2064.49,2037.59,2041.0601,3943700000
SP100.INDX,2023-11-02T21:59:59Z,2019.9399,2040.02,2019.9399,2039.0601,4669780000
SP100.INDX,2022-06-15T21:59:59Z,1709.14,1745.1,1691.79,1723.89,4474610000
SP100.INDX,2023-02-10T21:59:59Z,1823.77,1834.1,1819.11,1831.83,3891520000
SP100.INDX,2023-03-24T21:59:59Z,1805.88,1818.5,1792.35,1817.92,4583970000
SP100.INDX,2023-04-26T21:59:59Z,1873.51,1874.98,1855.77,1858.58,3837030000
SP100.INDX,2023-05-11T21:59:59Z,1906.1899,1909.01,1895.46,1906.98,3752900000
SP100.INDX,2023-12-06T21:59:59Z,2160.4199,2161.79,2138.51,2139.8601,4245680000
SP100.INDX,2023-05-24T21:59:59Z,1914.24,1917.74,1903.16,1910.1,3739160000
SP100.INDX,2023-07-27T21:59:59Z,2142.8999,2150.1799,2109.1699,2113.74,4553210000
SP100.INDX,2023-09-07T21:59:59Z,2073.4199,2088.6699,2071.4399,2085.3,3763760000
SP100.INDX,2023-10-03T21:59:59Z,2010.49,2014.98,1982.99,1989.24,3953830000
